Time Step,Robot ID,X,Y,Degree,SD Est,,
3878,5,-87.34322,292.39404,0,0,,
3878,6,315.50693,-208.84433,1,1,,
3878,7,-19.171103,-253.88695,1,1.8000001,,
3878,8,-344.85257,-369.73386,0,0,,
3878,9,2.484522,-381.09583,0,0,,
3878,10,284.35187,-193.06721,1,1,,
3878,11,45.51392,-311.6698,1,1.8000001,,
3879,0,-99.642006,-272.41547,0,0,,
3879,1,-117.86911,-106.224464,0,0,,
3879,2,-246.2983,-248.44283,0,0,,
3879,3,-373.79672,-120.193756,0,0,,
3879,4,13.845058,-301.5806,2,1.2,,
3879,5,-87.993866,295.32263,0,0,,
3879,6,314.1884,-211.53903,1,1,,
3879,7,-22.17109,-253.87798,1,1.8000001,,
3879,8,-347.3424,-368.0603,0,0,,
3879,9,1.9830528,-378.13803,0,0,,
3879,10,284.31256,-190.06747,1,1,,
3879,11,43.520267,-313.91153,1,1.8000001,,
3880,0,-102.435234,-273.50995,0,0,,
3880,1,-114.90787,-105.74381,0,0,,
3880,2,-248.3257,-246.23158,0,0,,
3880,3,-372.44223,-122.870575,0,0,,
3880,4,11.341606,-299.9275,2,1.2,,
3880,5,-88.59293,298.2622,0,0,,
3880,6,312.4792,-214.00452,1,1,,
3880,7,-25.168453,-253.75223,1,1.8000001,,
3880,8,-350.17435,-367.0703,0,0,,
3880,9,0.6717614,-375.4398,0,0,,
3880,10,284.124,-187.07341,1,1,,
3880,11,41.573006,-316.19366,1,1.8000001,,
3881,0,-105.395645,-273.9957,0,0,,
3881,1,-111.91975,-105.47713,0,0,,
3881,2,-250.51599,-244.18156,0,0,,
3881,3,-370.87576,-125.42913,0,0,,
3881,4,9.2798395,-297.74823,2,1.2,,
3881,5,-89.01448,301.23245,0,0,,
3881,6,311.09396,-216.66556,1,1,,
3881,7,-27.76338,-252.24678,1,1.8000001,,
3881,8,-352.8562,-365.7258,0,0,,
3881,9,-0.34440136,-372.61713,1,1,,
3881,10,283.48395,-184.14249,1,1,,
3881,11,39.306282,-318.15884,2,1.6,,
3882,0,-108.37941,-273.684,0,0,,
3882,1,-108.93768,-105.14959,0,0,,
3882,2,-252.5236,-241.95233,0,0,,
3882,3,-369.4631,-128.07571,0,0,,
3882,4,6.745167,-296.1434,2,1.6,,
3882,5,-89.37685,304.21048,0,0,,
3882,6,309.73282,-219.339,1,1,,
3882,7,-29.86166,-250.10266,1,1.8000001,,
3882,8,-355.28394,-363.9634,0,0,,
3882,9,-0.21217021,-369.62006,1,1.8000001,,
3882,10,283.78036,-181.15717,1,1,,
3882,11,37.46578,-320.52792,2,1.6,,
3883,0,-111.33409,-273.1645,0,0,,
3883,1,-105.9413,-105.002365,0,0,,
3883,2,-253.93025,-239.30255,0,0,,
3883,3,-368.2145,-130.80354,0,0,,
3883,4,4.49425,-294.16013,2,1.6,,
3883,5,-90.207375,307.09323,0,0,,
3883,6,307.38397,-221.20526,1,1,,
3883,7,-32.227192,-248.2576,1,1.8000001,,
3883,8,-358.23032,-363.3988,0,0,,
3883,9,-0.36437675,-366.62393,1,1.8000001,,
3883,10,283.93362,-178.16109,1,1,,
3883,11,35.440044,-322.7407,2,1.6,,
3884,0,-114.30269,-273.59738,0,0,,
3884,1,-103.02005,-104.319496,0,0,,
3884,2,-255.53168,-236.76573,0,0,,
3884,3,-367.02548,-133.55785,0,0,,
3884,4,2.003584,-292.48782,2,1.6,,
3884,5,-90.15352,310.09274,0,0,,
3884,6,305.08466,-223.13223,1,1,,
3884,7,-34.313396,-246.10173,1,1.8000001,,
3884,8,-361.14163,-362.6747,0,0,,
3884,9,-1.0503216,-363.7034,1,1.8000001,,
3884,10,284.34277,-175.18912,1,1,,
3884,11,33.666183,-325.16006,2,1.6,,
3885,0,-116.979546,-274.9518,0,0,,
3885,1,-100.301704,-103.0504,0,0,,
3885,2,-256.77408,-234.03508,0,0,,
3885,3,-365.57068,-136.1815,0,0,,
3885,4,0.05397916,-290.20767,2,1.6,,
3885,5,-91.18177,312.911,0,0,,
3885,6,302.43765,-224.54413,1,1,,
3885,7,-35.779385,-243.48431,1,1.8000001,,
3885,8,-364.0968,-362.15802,0,0,,
3885,9,-2.1762807,-360.9227,1,1.8000001,,
3885,10,284.54868,-172.1962,1,1,,
3885,11,31.993626,-327.65054,2,1.6,,
3886,0,-119.71377,-276.18634,0,0,,
3886,1,-97.43072,-102.18009,0,0,,
3886,2,-258.54947,-231.61682,0,0,,
3886,3,-364.32877,-138.91237,0,0,,
3886,4,-1.8062425,-287.85403,2,1.6,,
3886,5,-92.45244,315.62863,0,0,,
3886,6,299.69177,-225.7525,1,1,,
3886,7,-37.083317,-240.7825,1,1.8000001,,
3886,8,-366.99014,-361.3652,0,0,,
3886,9,-2.297026,-357.92514,1,1.8000001,,
3886,10,283.80814,-169.28903,1,1,,
3886,11,30.351595,-330.16125,2,1.6,,
3887,0,-122.66604,-276.71936,0,0,,
3887,1,-94.49692,-101.55333,0,0,,
3887,2,-260.22604,-229.12903,0,0,,
3887,3,-362.71048,-141.43846,0,0,,
3887,4,-3.1041145,-285.14932,3,1.6666667,,
3887,5,-92.70078,318.61835,0,0,,
3887,6,297.07858,-227.22604,1,1,,
3887,7,-38.35417,-238.06497,1,2.6000001,,
3887,8,-369.7994,-360.31256,0,0,,
3887,9,-2.51758,-354.93326,2,2.4,,
3887,10,282.57596,-166.55376,1,1,,
3887,11,29.060465,-332.8692,2,2.4,,
3888,0,-125.56499,-277.49142,0,0,,
3888,1,-92.172195,-99.657104,0,0,,
3888,2,-262.15744,-226.83344,0,0,,
3888,3,-360.76605,-143.72304,0,0,,
3888,4,-5.0526056,-282.86823,3,1.9333334,,
3888,5,-92.78644,321.61713,0,0,,
3888,6,295.2337,-229.59172,1,1,,
3888,7,-39.100456,-235.15927,1,2.6000001,,
3888,8,-372.59982,-359.23663,0,0,,
3888,9,-3.3470144,-352.0502,2,2.4,,
3888,10,281.54034,-163.73817,1,1,,
3888,11,27.471506,-335.41385,2,2.4,,
3889,0,-128.45488,-278.29672,0,0,,
3889,1,-89.6935,-97.96712,0,0,,
3889,2,-263.86456,-224.3665,0,0,,
3889,3,-358.728,-145.92447,0,0,,
3889,4,-7.06518,-280.64346,3,1.9333334,,
3889,5,-92.99279,324.61002,0,0,,
3889,6,293.51428,-232.0501,0,0,,
3889,7,-39.62598,-232.20566,1,2.6000001,,
3889,8,-375.34158,-358.01892,0,0,,
3889,9,-3.965044,-349.11456,2,2.4,,
3889,10,281.16003,-160.76237,0,0,,
3889,11,26.071074,-338.06693,2,2.4,,
3890,0,-131.08899,-279.7325,0,0,,
3890,1,-87.332405,-96.11637,0,0,,
3890,2,-265.33835,-221.75346,0,0,,
3890,3,-356.4765,-147.90709,0,0,,
3890,4,-8.570501,-278.04846,2,1.6,,
3890,5,-93.75979,327.5103,0,0,,
3890,6,291.27386,-234.04523,0,0,,
3890,7,-41.130466,-229.61018,1,1.8000001,,
3890,8,-377.65964,-356.11453,0,0,,
3890,9,-4.407565,-346.14737,2,2,,
3890,10,280.6631,-157.80382,0,0,,
3890,11,24.493313,-340.61853,1,1.8000001,,
3891,0,-133.8208,-280.97235,0,0,,
3891,1,-85.14564,-94.06258,0,0,,
3891,2,-266.22955,-218.8889,0,0,,
3891,3,-353.98007,-149.57076,0,0,,
3891,4,-10.160519,-275.5045,2,1.6,,
3891,5,-94.61738,330.38513,0,0,,
3891,6,288.73416,-235.64207,0,0,,
3891,7,-42.07418,-226.76248,1,1.8000001,,
3891,8,-379.769,-353.98132,0,0,,
3891,9,-4.232544,-343.15247,2,1.6,,
3891,10,280.73584,-154.8047,0,0,,
3891,11,23.08576,-343.26782,1,1.8000001,,
3892,0,-136.81097,-281.21497,0,0,,
3892,1,-82.71129,-92.30931,0,0,,
3892,2,-267.4992,-216.17082,0,0,,
3892,3,-351.4961,-151.25296,0,0,,
3892,4,-12.616368,-273.78146,2,1.6,,
3892,5,-96.05788,333.01666,0,0,,
3892,6,286.52768,-237.67467,0,0,,
3892,7,-42.409832,-223.78131,1,1.8000001,,
3892,8,-382.27264,-352.3285,0,0,,
3892,9,-3.6797411,-340.20383,2,1.6,,
3892,10,281.2535,-151.8497,0,0,,
3892,11,21.946611,-346.04312,1,1.8000001,,
3893,0,-139.81067,-281.17184,0,0,,
3893,1,-80.24545,-90.60061,0,0,,
3893,2,-268.29767,-213.27902,0,0,,
3893,3,-348.9639,-152.86168,0,0,,
3893,4,-15.312679,-272.46622,2,1.6,,
3893,5,-98.15234,335.1645,0,0,,
3893,6,284.33563,-239.72282,0,0,,
3893,7,-43.387196,-220.94498,1,1.8000001,,
3893,8,-384.70874,-350.57767,0,0,,
3893,9,-2.3390846,-337.52005,2,1.6,,
3893,10,282.37775,-149.06831,0,0,,
3893,11,21.187132,-348.9454,1,1.8000001,,
3894,0,-142.7376,-280.51376,0,0,,
3894,1,-77.35841,-89.785126,0,0,,
3894,2,-269.60834,-210.58047,0,0,,
3894,3,-347.03683,-155.1609,0,0,,
3894,4,-18.266203,-271.9402,2,1.6,,
3894,5,-99.24738,337.9575,0,0,,
3894,6,282.4706,-242.07265,0,0,,
3894,7,-44.839745,-218.32008,1,1.8000001,,
3894,8,-387.23828,-348.96478,0,0,,
3894,9,-0.33383107,-335.2887,2,1.6,,
3894,10,283.71234,-146.38152,0,0,,
3894,11,20.60538,-351.88846,1,1.8000001,,
3895,0,-145.59154,-279.5891,0,0,,
3895,1,-74.59103,-88.62687,0,0,,
3895,2,-271.16086,-208.01343,0,0,,
3895,3,-344.40137,-156.5942,0,0,,
3895,4,-20.878529,-270.46515,2,1.6,,
3895,5,-101.22104,340.21683,0,0,,
3895,6,281.23624,-244.80693,0,0,,
3895,7,-46.511322,-215.82893,1,1.8000001,,
3895,8,-389.69684,-347.24564,0,0,,
3895,9,1.5223899,-332.93192,2,1.6,,
3895,10,285.3861,-143.89185,0,0,,
3895,11,19.636251,-354.7276,1,1.8000001,,
3896,0,-148.36293,-278.44046,0,0,,
3896,1,-71.69684,-87.83715,0,0,,
3896,2,-272.6674,-205.41913,0,0,,
3896,3,-341.75168,-158.00102,0,0,,
3896,4,-22.817535,-268.176,2,1.6,,
3896,5,-102.9769,342.6493,0,0,,
3896,6,281.2883,-247.80647,0,0,,
3896,7,-48.11973,-213.29654,1,1.8000001,,
3896,8,-392.50992,-346.20328,0,0,,
3896,9,2.600116,-330.13217,2,1.6,,
3896,10,287.42264,-141.68898,0,0,,
3896,11,18.630468,-357.554,1,1.8000001,,
3897,0,-151.2466,-277.61316,0,0,,
3897,1,-68.705574,-87.60842,0,0,,
3897,2,-273.57397,-202.55939,0,0,,
3897,3,-339.57556,-160.06609,0,0,,
3897,4,-24.949995,-266.06586,2,1.6,,
3897,5,-104.65378,345.13687,0,0,,
3897,6,280.2066,-250.60468,0,0,,
3897,7,-48.91415,-210.40364,1,1.8000001,,
3897,8,-392.84113,-347.1666,0,0,,
3897,9,3.8014753,-327.3832,2,1.6,,
3897,10,289.60284,-139.62823,0,0,,
3897,11,18.349375,-360.5408,1,1.8000001,,
3898,0,-153.56679,-275.7114,0,0,,
3898,1,-65.70674,-87.52487,0,0,,
3898,2,-274.40732,-199.67744,0,0,,
3898,3,-337.72733,-162.42914,0,0,,
3898,4,-25.905392,-263.22205,2,1.6,,
3898,5,-105.57362,347.99237,0,0,,
3898,6,278.9903,-253.34705,0,0,,
3898,7,-49.386593,-207.44107,1,1.8000001,,
3898,8,-388.81592,-349.92303,0,0,,
3898,9,4.550142,-324.47812,2,1.6,,
3898,10,291.7093,-137.49213,0,0,,
3898,11,18.62631,-363.52798,1,1.8000001,,
3899,0,-155.9504,-273.88974,0,0,,
3899,1,-62.739254,-87.08439,0,0,,
3899,2,-274.9236,-196.7222,1,0.2,,
3899,3,-336.34512,-165.09177,1,1,,
3899,4,-27.705845,-260.8224,2,1.6,,
3899,5,-107.39592,350.3755,0,0,,
3899,6,278.6338,-256.32578,0,0,,
3899,7,-49.533195,-204.44466,1,1.8000001,,
3899,8,-387.41254,-352.57455,0,0,,
3899,9,4.9743247,-321.50827,2,1.6,,
3899,10,293.7013,-135.24893,0,0,,
3899,11,18.918558,-366.5137,1,1.8000001,,
3900,0,-158.83907,-273.08005,0,0,,
3900,1,-59.74146,-86.96936,0,0,,
3900,2,-275.72064,-193.83002,1,1,,
3900,3,-334.43832,-167.40784,1,1,,
3900,4,-29.392181,-258.34122,2,1.6,,
3900,5,-109.35908,352.64398,0,0,,
3900,6,277.6525,-259.16074,0,0,,
3900,7,-48.883766,-201.5158,1,1.8000001,,
3900,8,-386.28555,-355.35483,0,0,,
3900,9,5.364765,-318.53378,2,1.6,,
3900,10,295.22452,-132.6644,0,0,,
3900,11,19.15901,-369.50406,1,1.8000001,,
3901,0,-161.30894,-271.3772,0,0,,
3901,1,-56.74703,-86.78667,0,0,,
3901,2,-276.92392,-191.0819,1,1,,
3901,3,-332.0701,-169.24944,1,1,,
3901,4,-31.91285,-256.7145,2,1.6,,
3901,5,-111.074615,355.10507,0,0,,
3901,6,276.49402,-261.92804,0,0,,
3901,7,-47.954304,-198.6634,1,1.8000001,,
3901,8,-385.1868,-358.14636,0,0,,
3901,9,5.4366074,-315.53464,2,1.6,,
3901,10,296.71988,-130.06364,0,0,,
3901,11,19.897425,-372.41177,1,1.8000001,,
3902,0,-164.07767,-270.22214,0,0,,
3902,1,-53.76007,-86.50722,0,0,,
3902,2,-278.53864,-188.55351,1,1,,
3902,3,-329.81354,-171.22629,1,1,,
3902,4,-34.576923,-255.33511,2,1.6,,
3902,5,-112.57544,357.70267,0,0,,
3902,6,275.06158,-264.56396,0,0,,
3902,7,-46.61059,-195.98116,1,1.8000001,,
3902,8,-383.4563,-360.59695,0,0,,
3902,9,4.9069986,-312.58176,2,1.6,,
3902,10,298.59088,-127.718575,0,0,,
3902,11,20.641518,-375.31802,1,1.8000001,,
3903,0,-166.96063,-269.39236,0,0,,
3903,1,-50.765224,-86.33147,0,0,,
3903,2,-278.23734,-185.56868,1,1,,
3903,3,-327.47186,-173.10152,1,1,,
3903,4,-37.049274,-253.63585,2,1.6,,
3903,5,-114.849396,359.6595,0,0,,
3903,6,275.1422,-267.56287,0,0,,
3903,7,-45.30269,-193.28127,1,1.8000001,,
3903,8,-381.91354,-363.16986,0,0,,
3903,9,3.4466608,-309.96118,1,1.8000001,,
3903,10,300.24393,-125.21509,0,0,,
3903,11,20.535814,-378.31616,0,0,,
3904,0,-169.85068,-268.58762,0,0,,
3904,1,-47.77559,-86.0823,0,0,,
3904,2,-276.898,-182.88423,1,1,,
3904,3,-324.972,-174.76,1,1,,
3904,4,-39.44591,-251.83138,2,1.2,,
3904,5,-116.36415,362.249,0,0,,
3904,6,275.4901,-270.54263,0,0,,
3904,7,-43.8575,-190.6523,1,1.8000001,,
3904,8,-380.27393,-365.68216,0,0,,
3904,9,2.0377812,-307.3126,1,1.8000001,,
3904,10,302.45755,-123.190285,0,0,,
3904,11,20.49381,-381.31586,0,0,,
3905,0,-172.72488,-267.728,0,0,,
3905,1,-44.78998,-86.37583,0,0,,
3905,2,-276.13235,-179.98358,1,1,,
3905,3,-322.10306,-175.63707,1,1,,
3905,4,-41.476074,-249.62265,2,1.2,,
3905,5,-118.02521,364.74716,0,0,,
3905,6,275.51068,-273.54257,0,0,,
3905,7,-41.966576,-188.32326,1,1.8000001,,
3905,8,-378.646,-368.20203,0,0,,
3905,9,0.9165759,-304.53,1,1.8000001,,
3905,10,304.68692,-121.18284,0,0,,
3905,11,20.435696,-384.3153,0,0,,
3906,0,-175.40825,-266.3865,0,0,,
3906,1,-41.838863,-86.91518,0,0,,
3906,2,-275.281,-177.10692,1,1,,
3906,3,-319.10376,-175.57207,1,1,,
3906,4,-42.227192,-246.7182,2,1.2,,
3906,5,-120.00685,366.9995,0,0,,
3906,6,275.82074,-276.52652,0,0,,
3906,7,-39.632217,-186.4389,1,1.8000001,,
3906,8,-376.926,-370.65997,0,0,,
3906,9,0.16095817,-301.6267,1,1.8000001,,
3906,10,306.7018,-118.96019,0,0,,
3906,11,20.80147,-387.29294,0,0,,
3907,0,-177.8829,-264.6906,0,0,,
3907,1,-38.849216,-87.164215,0,0,,
3907,2,-274.59888,-174.1855,1,1,,
3907,3,-316.12665,-175.94191,1,1,,
3907,4,-42.844975,-243.7825,2,1.2,,
3907,5,-121.56751,369.5616,0,0,,
3907,6,276.6598,-279.4068,0,0,,
3907,7,-37.049496,-184.91261,1,1.8000001,,
3907,8,-375.36255,-373.22037,0,0,,
3907,9,-0.51535714,-298.70395,1,1.8000001,,
3907,10,308.70856,-116.73018,0,0,,
3907,11,21.118492,-390.27615,0,0,,
3908,0,-180.43816,-263.11877,0,0,,
3908,1,-36.062252,-88.27454,0,0,,
3908,2,-274.73062,-171.1884,1,1,,
3908,3,-313.15146,-175.55681,1,1,,
3908,4,-44.046307,-241.03354,2,1.2,,
3908,5,-122.983536,372.2064,0,0,,
3908,6,276.88156,-282.3986,0,0,,
3908,7,-34.436737,-183.43834,1,1.8000001,,
3908,8,-373.11996,-375.21304,0,0,,
3908,9,-0.88676643,-295.72702,1,1.8000001,,
3908,10,311.27762,-115.181,0,0,,
3908,11,23.950563,-390.98962,0,0,,
3909,0,-182.61221,-261.0515,0,0,,
3909,1,-33.143326,-88.96726,0,0,,
3909,2,-276.20026,-168.57303,1,1,,
3909,3,-310.26218,-174.74931,1,1,,
3909,4,-45.207916,-238.26756,2,1.2,,
3909,5,-124.15183,374.96954,0,0,,
3909,6,276.59787,-285.38513,0,0,,
3909,7,-32.509377,-181.13936,1,1.8000001,,
3909,8,-370.6206,-376.87234,0,0,,
3909,9,-1.5791267,-292.808,1,1.8000001,,
3909,10,313.99518,-113.91022,0,0,,
3909,11,20.975132,-389.61685,0,0,,
3910,0,-184.55042,-258.76166,0,0,,
3910,1,-30.620667,-90.5909,0,0,,
3910,2,-277.7251,-165.98946,1,1,,
3910,3,-307.61337,-173.34085,1,1,,
3910,4,-47.054028,-235.90285,2,1.2,,
3910,5,-125.70404,377.53677,0,0,,
3910,6,275.57654,-288.20593,0,0,,
3910,7,-30.226223,-179.19328,1,1.8000001,,
3910,8,-368.36084,-378.84552,0,0,,
3910,9,-2.6948953,-290.02322,1,1.8000001,,
3910,10,316.6333,-112.48183,0,0,,
3910,11,18.022707,-390.14902,0,0,,
3911,0,-186.00032,-256.13528,0,0,,
3911,1,-27.876076,-91.802185,0,0,,
3911,2,-280.36984,-164.57338,1,1,,
3911,3,-305.0093,-171.85127,1,1,,
3911,4,-48.867054,-233.51266,1,1,,
3911,5,-128.03941,379.41986,0,0,,
3911,6,273.94888,-290.726,0,0,,
3911,7,-28.523745,-176.72314,1,1,,
3911,8,-366.1163,-380.836,0,0,,
3911,9,-4.015073,-287.3293,0,0,,
3911,10,319.3187,-111.144424,0,0,,
3911,11,15.055171,-389.55984,0,0,,
3912,0,-187.94272,-253.849,0,0,,
3912,1,-24.892738,-92.117935,0,0,,
3912,2,-282.54584,-162.50816,1,1,,
3912,3,-302.65125,-169.99669,1,1,,
3912,4,-50.135796,-230.79416,2,0.8,,
3912,5,-130.0238,381.6698,0,0,,
3912,6,272.1243,-293.10736,0,0,,
3912,7,-26.846685,-174.23569,1,1.8000001,,
3912,8,-364.12863,-383.08304,0,0,,
3912,9,-5.6605053,-284.82083,1,1.8000001,,
3912,10,321.74832,-109.384605,0,0,,
3912,11,12.087393,-389.99835,0,0,,
3913,0,-190.1396,-251.80603,0,0,,
3913,1,-21.925018,-92.55684,0,0,,
3913,2,-285.188,-161.08725,1,1,,
3913,3,-300.94788,-167.52716,1,1,,
3913,4,-51.455086,-228.09982,2,1.2,,
3913,5,-132.18105,383.75458,0,0,,
3913,6,270.4115,-295.57034,0,0,,
3913,7,-24.934803,-171.92383,1,1.8000001,,
3913,8,-362.11044,-385.3027,0,0,,
3913,9,-7.2782803,-282.2944,1,1.8000001,,
3913,10,324.37344,-107.93245,0,0,,
3913,11,9.176334,-390.72342,0,0,,
3914,0,-192.74507,-250.31892,0,0,,
3914,1,-19.42055,-94.2084,0,0,,
3914,2,-285.28,-160.91046,1,1,,
3914,3,-297.9798,-167.09064,1,1,,
3914,4,-52.67752,-225.36018,2,1.2,,
3914,5,-134.91046,384.9997,0,0,,
3914,6,268.62787,-297.98254,0,0,,
3914,7,-22.607824,-170.03038,1,1.8000001,,
3914,8,-359.34732,-386.47107,0,0,,
3914,9,-8.834212,-279.72943,1,1.8000001,,
3914,10,326.5672,-105.88612,0,0,,
3914,11,7.7733493,-387.34827,0,0,,
3915,0,-195.37663,-248.87848,0,0,,
3915,1,-16.557392,-95.104126,0,0,,
3915,2,-282.72464,-159.58633,1,1,,
3915,3,-299.7526,-169.5108,1,1,,
3915,4,-54.408707,-222.91008,1,1,,
3915,5,-137.38277,386.699,0,0,,
3915,6,266.5071,-300.10443,0,0,,
3915,7,-20.232183,-168.19835,1,1,,
3915,8,-357.19266,-388.5585,0,0,,
3915,9,-9.847618,-276.9058,0,0,,
3915,10,328.95312,-104.06751,0,0,,
3915,11,7.092832,-384.42648,0,0,,
3916,0,-197.74773,-247.04057,0,0,,
3916,1,-13.679176,-94.25803,0,0,,
3916,2,-285.4721,-159.35669,1,1,,
3916,3,-302.73975,-169.23347,1,1,,
3916,4,-56.87022,-221.19516,1,1,,
3916,5,-139.60434,388.7151,0,0,,
3916,6,264.62378,-302.4396,0,0,,
3916,7,-18.149126,-166.03944,1,1,,
3916,8,-355.44604,-390.99762,0,0,,
3916,9,-10.520722,-273.98227,0,0,,
3916,10,331.9182,-103.61107,0,0,,
3916,11,6.139702,-381.5819,0,0,,
3917,0,-200.26285,-245.40527,0,0,,
3917,1,-10.801271,-93.41089,0,0,,
3917,2,-288.1874,-160.35841,1,1,,
3917,3,-303.9612,-166.4934,1,1,,
3917,4,-58.974415,-219.05685,1,1,,
3917,5,-141.44952,391.08054,0,0,,
3917,6,262.57782,-304.63373,0,0,,
3917,7,-15.809488,-164.16165,1,1,,
3917,8,-354.09454,-387.3217,0,0,,
3917,9,-11.190257,-271.05792,0,0,,
3917,10,334.69897,-102.48529,0,0,,
3917,11,4.790735,-378.9023,0,0,,
3918,0,-202.31958,-243.22128,0,0,,
3918,1,-7.8515015,-92.86421,0,0,,
3918,2,-282.59164,-160.48804,1,1,,
3918,3,-306.46805,-164.84543,1,1,,
3918,4,-60.71098,-216.61057,0,0,,
3918,5,-141.98795,387.0487,0,0,,
3918,6,259.95926,-306.0977,0,0,,
3918,7,-13.1572275,-162.75969,0,0,,
3918,8,-352.4148,-384.83603,0,0,,
3918,9,-11.260125,-268.05875,0,0,,
3918,10,337.63394,-103.10652,0,0,,
3918,11,3.2871644,-376.3063,0,0,,
3919,0,-204.77461,-241.4971,0,0,,
3919,1,-4.8891497,-92.39043,1,0.2,,
3919,2,-279.88544,-161.78278,1,1,,
3919,3,-309.164,-163.52945,1,1,,
3919,4,-62.23842,-214.02853,0,0,,
3919,5,-141.12271,384.17618,0,0,,
3919,6,257.4715,-307.77432,0,0,,
3919,7,-10.245611,-162.03685,1,1,,
3919,8,-350.9463,-382.22003,0,0,,
3919,9,-11.264082,-265.05875,0,0,,
3919,10,340.3708,-104.33518,0,0,,
3919,11,1.2760923,-374.0802,0,0,,
3920,0,-207.1942,-239.72353,0,0,,
3920,1,-1.9170036,-91.98257,1,1,,
3920,2,-277.2874,-163.28288,1,1,,
3920,3,-311.81717,-162.12923,1,1,,
3920,4,-63.56133,-211.33597,0,0,,
3920,5,-139.22775,381.85043,0,0,,
3920,6,255.53285,-310.06378,0,0,,
3920,7,-7.5635166,-160.69284,1,1,,
3920,8,-349.57455,-379.552,0,0,,
3920,9,-10.855857,-262.08664,0,0,,
3920,10,343.22177,-105.2689,0,0,,
3920,11,-0.84486604,-371.95853,0,0,,
3921,0,-210.03133,-238.74849,0,0,,
3921,1,0.8833885,-90.906555,1,1,,
3921,2,-274.4798,-164.33989,1,1,,
3921,3,-314.59906,-161.00624,1,1,,
3921,4,-64.22347,-208.40996,0,0,,
3921,5,-136.90466,379.9522,0,0,,
3921,6,253.86116,-312.55487,0,0,,
3921,7,-5.2310014,-158.80621,1,1,,
3921,8,-348.25385,-376.85834,0,0,,
3921,9,-10.815869,-259.0869,0,0,,
3921,10,345.91986,-106.5805,0,0,,
3921,11,-2.7072334,-369.6066,0,0,,
3922,0,-212.77193,-237.52818,0,0,,
3922,1,3.608049,-89.65108,1,1,,
3922,2,-271.64697,-165.32735,1,1,,
3922,3,-317.5772,-160.64491,1,1,,
3922,4,-64.99407,-205.51062,0,0,,
3922,5,-134.60468,378.02606,0,0,,
3922,6,251.96986,-314.8836,0,0,,
3922,7,-2.7803347,-157.07582,1,1,,
3922,8,-347.27512,-374.02246,0,0,,
3922,9,-11.090802,-256.09955,0,0,,
3922,10,348.19772,-108.53278,0,0,,
3922,11,-4.746404,-367.4062,0,0,,
3923,0,-215.53369,-236.35658,0,0,,
3923,1,6.3727436,-88.486404,1,1,,
3923,2,-268.83246,-166.36581,1,1,,
3923,3,-320.57684,-160.6914,1,1,,
3923,4,-65.6555,-202.58444,0,0,,
3923,5,-132.27742,376.13293,0,0,,
3923,6,250.71283,-317.60754,0,0,,
3923,7,-1.1163545,-154.57959,1,1,,
3923,8,-346.2591,-371.19974,0,0,,
3923,9,-11.908968,-253.21327,0,0,,
3923,10,350.82648,-109.97836,0,0,,
3923,11,-7.413582,-366.0328,0,0,,
3924,0,-218.34157,-235.30023,0,0,,
3924,1,9.12695,-87.29714,1,1,,
3924,2,-265.87738,-166.8831,1,1,,
3924,3,-323.57114,-160.50656,1,1,,
3924,4,-66.24315,-199.64256,0,0,,
3924,5,-129.7323,374.54474,0,0,,
3924,6,249.95366,-320.5099,0,0,,
3924,7,0.9884696,-152.4419,1,1,,
3924,8,-346.19818,-368.20035,0,0,,
3924,9,-12.59206,-250.29208,0,0,,
3924,10,352.2997,-112.5917,0,0,,
3924,11,-9.775755,-364.18344,0,0,,
3925,0,-221.11366,-234.15329,0,0,,
3925,1,11.824812,-85.98507,1,1,,
3925,2,-263.15033,-168.1334,1,1,,
3925,3,-326.54605,-160.11945,1,1,,
3925,4,-67.61155,-196.97282,0,0,,
3925,5,-127.14749,373.022,0,0,,
3925,6,249.48398,-323.4729,0,0,,
3925,7,3.3862967,-150.639,1,1,,
3925,8,-346.6062,-365.2282,0,0,,
3925,9,-13.503149,-247.43378,0,0,,
3925,10,353.386,-115.38812,0,0,,
3925,11,-12.424939,-362.77567,0,0,,
3926,0,-223.85767,-232.94069,0,0,,
3926,1,14.484947,-84.5981,1,1,,
3926,2,-260.333,-169.16432,1,1,,
3926,3,-329.49292,-159.55734,1,1,,
3926,4,-69.00401,-194.31557,0,0,,
3926,5,-124.545746,371.52838,0,0,,
3926,6,249.61803,-326.4699,0,0,,
3926,7,6.2766695,-149.83542,1,1,,
3926,8,-346.35806,-362.2385,0,0,,
3926,9,-14.770795,-244.71475,0,0,,
3926,10,354.44217,-118.19606,0,0,,
3926,11,-15.052511,-361.32794,0,0,,
3927,0,-226.76587,-232.20425,1,1,,
3927,1,17.127953,-83.178764,1,1,,
3927,2,-257.35043,-169.48729,1,1,,
3927,3,-332.3589,-158.67062,0,0,,
3927,4,-70.09059,-191.51926,0,0,,
3927,5,-122.20423,369.65292,0,0,,
3927,6,249.15631,-329.43417,0,0,,
3927,7,9.104425,-148.83353,1,1,,
3927,8,-345.39874,-359.396,0,0,,
3927,9,-14.694559,-241.71573,0,0,,
3927,10,355.29776,-121.071465,0,0,,
3927,11,-17.732973,-359.98068,0,0,,
3928,0,-229.73203,-231.75488,1,1,,
3928,1,19.563585,-81.427284,1,1,,
3928,2,-254.35175,-169.39854,1,1,,
3928,3,-335.3059,-159.23196,0,0,,
